"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15"
5350576.34,6067.00,1.80,2965.00,2280.00,195.00,385.00,45.00,15.00,35.00,2965.00,345.00,710.00,885.00,450.00,575.00
5350576.4,7968.00,29.19,3740.00,2880.00,280.00,470.00,65.00,15.00,35.00,3745.00,480.00,1245.00,1050.00,510.00,455.00
5350576.41,8197.00,1.19,3855.00,2920.00,305.00,555.00,35.00,10.00,30.00,3860.00,275.00,870.00,1245.00,610.00,860.00
5350576.42,12430.00,1.91,6230.00,4610.00,370.00,1085.00,105.00,0.00,60.00,6235.00,520.00,1665.00,1695.00,875.00,1470.00
5350576.43,6463.00,1.40,3020.00,2385.00,200.00,375.00,35.00,0.00,20.00,3020.00,210.00,975.00,790.00,430.00,615.00
5350576.44,2784.00,0.87,1305.00,1055.00,80.00,135.00,10.00,10.00,20.00,1300.00,140.00,380.00,395.00,150.00,235.00
5350576.45,2929.00,0.55,1370.00,1070.00,70.00,215.00,10.00,0.00,10.00,1370.00,145.00,385.00,420.00,175.00,245.00
5350576.46,5318.00,0.68,2475.00,1910.00,215.00,300.00,25.00,0.00,20.00,2480.00,285.00,745.00,800.00,325.00,325.00
5350576.47,4062.00,1.54,1920.00,1585.00,165.00,145.00,0.00,0.00,20.00,1920.00,260.00,625.00,565.00,210.00,255.00
5350576.49,6039.00,0.76,2755.00,2120.00,200.00,395.00,10.00,10.00,20.00,2755.00,220.00,690.00,855.00,420.00,570.00
5350576.5,6735.00,1.22,3145.00,2360.00,235.00,505.00,15.00,10.00,20.00,3150.00,245.00,695.00,1005.00,410.00,790.00
5350576.52,5871.00,0.90,2810.00,2180.00,230.00,350.00,25.00,0.00,25.00,2805.00,260.00,745.00,845.00,405.00,560.00
5350576.53,4441.00,0.83,2095.00,1635.00,115.00,300.00,25.00,10.00,10.00,2100.00,195.00,480.00,580.00,300.00,530.00
5350576.54,4682.00,2.59,2025.00,1655.00,90.00,255.00,10.00,0.00,20.00,2025.00,210.00,675.00,585.00,250.00,310.00
5350576.55,6800.00,1.13,2915.00,2335.00,160.00,360.00,25.00,0.00,30.00,2915.00,260.00,1055.00,865.00,330.00,400.00
5350576.56,7839.00,1.19,3590.00,2920.00,250.00,360.00,20.00,10.00,35.00,3585.00,330.00,1365.00,980.00,415.00,500.00
5350576.57,3505.00,2.96,1575.00,1285.00,100.00,175.00,0.00,0.00,15.00,1580.00,215.00,570.00,335.00,200.00,260.00
5350576.58,8392.00,2.79,3995.00,3135.00,250.00,545.00,40.00,0.00,15.00,3995.00,420.00,1420.00,1130.00,345.00,685.00
5350576.59,6551.00,0.93,3040.00,2320.00,230.00,445.00,15.00,0.00,35.00,3045.00,265.00,1060.00,935.00,375.00,405.00
5350576.6,8505.00,1.78,3720.00,2835.00,320.00,500.00,35.00,0.00,30.00,3720.00,395.00,1275.00,1075.00,425.00,550.00
5350576.61,11174.00,2.02,4965.00,3840.00,435.00,550.00,65.00,15.00,55.00,4965.00,530.00,1530.00,1570.00,620.00,715.00
5350576.62,7013.00,1.19,3350.00,2500.00,365.00,385.00,60.00,0.00,35.00,3350.00,455.00,1160.00,980.00,355.00,405.00
5350576.63,6183.00,2.32,2820.00,2260.00,255.00,260.00,30.00,0.00,10.00,2825.00,285.00,1095.00,760.00,345.00,340.00
5350576.64,8607.00,1.83,4010.00,3220.00,280.00,425.00,25.00,0.00,45.00,4010.00,420.00,1440.00,1250.00,365.00,535.00
5350576.65,2364.00,1.49,1075.00,825.00,110.00,135.00,0.00,0.00,0.00,1075.00,100.00,365.00,340.00,100.00,170.00
5350576.66,6608.00,2.94,2960.00,2310.00,255.00,355.00,15.00,0.00,20.00,2955.00,355.00,1085.00,845.00,275.00,400.00
5350576.67,8090.00,1.24,3580.00,2855.00,275.00,410.00,20.00,0.00,10.00,3580.00,340.00,1375.00,910.00,425.00,530.00
5350576.68,5096.00,1.11,2300.00,1835.00,175.00,240.00,35.00,0.00,20.00,2300.00,335.00,795.00,585.00,245.00,345.00
5350576.69,5665.00,1.59,2755.00,2175.00,250.00,285.00,35.00,0.00,10.00,2755.00,300.00,915.00,860.00,295.00,380.00
5350576.7,18972.00,23.28,9000.00,7040.00,575.00,1295.00,40.00,0.00,50.00,8995.00,630.00,2375.00,2630.00,1315.00,2040.00
5350576.71,23401.00,7.87,10515.00,8440.00,645.00,1220.00,90.00,25.00,105.00,10515.00,945.00,3505.00,3050.00,1225.00,1795.00
5350576.72,9492.00,22.61,4475.00,3495.00,275.00,595.00,70.00,10.00,30.00,4470.00,575.00,1575.00,1130.00,470.00,725.00
5350585.02,6180.00,76.89,3080.00,2840.00,170.00,35.00,40.00,0.00,0.00,3080.00,465.00,585.00,945.00,615.00,470.00
5350585.03,5451.00,8.18,2755.00,2435.00,185.00,50.00,60.00,10.00,20.00,2755.00,840.00,435.00,745.00,300.00,435.00
5350585.05,7211.00,4.07,3985.00,3535.00,265.00,85.00,45.00,0.00,55.00,3985.00,925.00,575.00,1085.00,705.00,700.00
5350585.07,7011.00,98.94,3470.00,3025.00,185.00,105.00,115.00,0.00,35.00,3470.00,355.00,780.00,905.00,750.00,675.00
5350585.08,3829.00,42.76,1800.00,1595.00,120.00,40.00,30.00,0.00,15.00,1800.00,180.00,415.00,435.00,415.00,350.00
5350585.09,5761.00,2.51,3035.00,2665.00,160.00,80.00,110.00,10.00,0.00,3035.00,775.00,395.00,855.00,555.00,455.00
5350585.1,4112.00,1.95,2240.00,1945.00,185.00,60.00,55.00,0.00,0.00,2240.00,470.00,380.00,710.00,405.00,270.00
5350586.01,12562.00,84.23,6290.00,5545.00,340.00,285.00,55.00,0.00,60.00,6290.00,600.00,2140.00,1965.00,790.00,805.00
5350586.02,2894.00,85.50,1255.00,1085.00,80.00,45.00,40.00,0.00,10.00,1260.00,160.00,380.00,355.00,155.00,215.00
5350587.01,5966.00,131.27,2960.00,2610.00,175.00,60.00,95.00,10.00,20.00,2960.00,410.00,650.00,750.00,615.00,535.00
5350587.02,5525.00,151.88,2765.00,2410.00,130.00,85.00,100.00,0.00,30.00,2760.00,430.00,615.00,660.00,525.00,530.00
5350590.00,4966.00,1.87,2340.00,1850.00,185.00,45.00,205.00,35.00,30.00,2340.00,975.00,380.00,385.00,250.00,355.00
5350591.01,5442.00,3.14,2935.00,2580.00,195.00,35.00,90.00,15.00,20.00,2935.00,955.00,365.00,450.00,575.00,585.00
5350591.02,5026.00,2.96,2800.00,2375.00,180.00,70.00,125.00,25.00,25.00,2800.00,970.00,355.00,405.00,485.00,585.00
5350592.01,6874.00,3.92,3300.00,2630.00,235.00,75.00,320.00,10.00,35.00,3300.00,1285.00,425.00,540.00,530.00,520.00
5350592.02,6592.00,3.73,3540.00,3105.00,170.00,40.00,175.00,10.00,35.00,3545.00,1275.00,435.00,505.00,605.00,720.00
5350593.00,8609.00,277.83,4015.00,3650.00,255.00,30.00,50.00,0.00,40.00,4015.00,910.00,655.00,620.00,760.00,1075.00
5350600.01,6302.00,4.95,2410.00,1595.00,115.00,605.00,35.00,20.00,35.00,2415.00,510.00,495.00,605.00,430.00,380.00
5350600.02,7016.00,5.35,3385.00,2450.00,210.00,610.00,70.00,0.00,35.00,3385.00,665.00,895.00,855.00,455.00,515.00
5350601.00,4115.00,3.21,1635.00,1125.00,75.00,330.00,55.00,30.00,20.00,1635.00,415.00,365.00,335.00,255.00,260.00
5350602.00,4898.00,3.97,1860.00,1250.00,105.00,415.00,60.00,10.00,20.00,1855.00,465.00,440.00,365.00,280.00,305.00
5350603.00,4999.00,1.16,2535.00,1460.00,165.00,545.00,270.00,55.00,35.00,2530.00,635.00,855.00,455.00,270.00,315.00
5350604.00,2343.00,0.86,725.00,465.00,25.00,155.00,85.00,0.00,0.00,730.00,195.00,170.00,160.00,95.00,110.00
5350605.00,2532.00,1.51,980.00,730.00,40.00,135.00,55.00,0.00,20.00,980.00,260.00,250.00,220.00,135.00,120.00
5350606.00,5092.00,3.39,2175.00,1570.00,130.00,280.00,155.00,15.00,15.00,2175.00,625.00,590.00,455.00,205.00,290.00
5350607.00,2978.00,3.24,1310.00,995.00,80.00,185.00,20.00,0.00,20.00,1310.00,265.00,360.00,240.00,210.00,240.00
5350608.00,2674.00,1.41,1260.00,900.00,95.00,170.00,70.00,15.00,0.00,1260.00,325.00,400.00,230.00,170.00,135.00
5350609.00,2802.00,2.15,1115.00,835.00,75.00,135.00,40.00,15.00,30.00,1120.00,355.00,205.00,225.00,170.00,170.00
5350610.02,8876.00,3.23,4085.00,3130.00,165.00,600.00,110.00,20.00,50.00,4080.00,660.00,1190.00,740.00,585.00,905.00
5350610.03,4533.00,1.16,1775.00,1290.00,85.00,230.00,125.00,10.00,35.00,1770.00,350.00,565.00,305.00,215.00,340.00
5350610.04,3244.00,0.99,1045.00,705.00,40.00,225.00,40.00,15.00,15.00,1050.00,230.00,285.00,135.00,140.00,260.00
5350611.00,4992.00,4.92,2300.00,1770.00,105.00,295.00,80.00,15.00,25.00,2300.00,645.00,625.00,330.00,260.00,440.00
5350612.01,68.00,8.02,,,,,,,,,,,,,
5350612.03,6249.00,4.15,2825.00,2060.00,140.00,495.00,90.00,20.00,25.00,2825.00,555.00,810.00,455.00,420.00,575.00
5350612.05,5871.00,3.27,2605.00,1845.00,160.00,470.00,65.00,35.00,25.00,2605.00,660.00,635.00,505.00,375.00,430.00
5350612.08,5562.00,1.66,2580.00,1860.00,155.00,440.00,110.00,0.00,20.00,2580.00,490.00,720.00,635.00,305.00,425.00
5350612.1,51.00,4.20,,,,,,,,,,,,,
5350612.11,5811.00,2.44,2905.00,2155.00,175.00,465.00,80.00,15.00,15.00,2905.00,535.00,805.00,530.00,335.00,685.00
5350612.12,6846.00,1.80,3540.00,2665.00,215.00,515.00,75.00,30.00,40.00,3540.00,660.00,1090.00,790.00,365.00,640.00
5350612.13,3811.00,1.21,1745.00,1265.00,95.00,310.00,50.00,15.00,20.00,1750.00,390.00,450.00,380.00,200.00,325.00
5350612.14,4261.00,2.12,2015.00,1440.00,120.00,345.00,70.00,20.00,25.00,2010.00,435.00,525.00,360.00,275.00,410.00
5350612.15,7111.00,4.06,3095.00,2300.00,160.00,585.00,35.00,0.00,0.00,3095.00,415.00,915.00,670.00,445.00,650.00
5350612.18,4379.00,1.58,2125.00,1545.00,160.00,335.00,65.00,10.00,20.00,2125.00,405.00,500.00,450.00,335.00,440.00
5350612.19,4067.00,1.01,2000.00,1485.00,140.00,325.00,25.00,10.00,15.00,2000.00,335.00,595.00,430.00,310.00,320.00
5350612.2,4403.00,1.05,2050.00,1515.00,125.00,335.00,35.00,20.00,15.00,2045.00,410.00,485.00,400.00,300.00,450.00
5350612.21,6694.00,1.36,3055.00,2240.00,145.00,525.00,65.00,10.00,65.00,3055.00,540.00,885.00,610.00,330.00,695.00
5350612.22,7321.00,1.44,3160.00,2360.00,185.00,535.00,40.00,15.00,30.00,3155.00,425.00,900.00,625.00,480.00,725.00
5350612.23,4822.00,1.34,2150.00,1640.00,110.00,335.00,45.00,10.00,10.00,2145.00,415.00,595.00,400.00,300.00,435.00
5350612.24,7982.00,2.61,3295.00,2590.00,170.00,435.00,75.00,10.00,20.00,3290.00,555.00,990.00,760.00,385.00,610.00
5350612.25,5474.00,1.59,2425.00,1830.00,120.00,370.00,65.00,10.00,30.00,2425.00,525.00,655.00,520.00,270.00,455.00
5350612.26,4141.00,1.14,2065.00,1560.00,60.00,345.00,80.00,10.00,15.00,2060.00,320.00,700.00,450.00,220.00,375.00
5350612.27,5322.00,1.57,2570.00,1845.00,160.00,465.00,75.00,10.00,15.00,2570.00,550.00,715.00,530.00,320.00,450.00
5350613.01,4134.00,1.90,2070.00,1460.00,120.00,380.00,55.00,25.00,35.00,2070.00,505.00,570.00,410.00,275.00,310.00
5350613.03,4071.00,1.75,1860.00,1350.00,95.00,290.00,95.00,25.00,0.00,1855.00,435.00,580.00,350.00,190.00,305.00
5350613.04,4477.00,1.33,1905.00,1195.00,120.00,400.00,150.00,20.00,25.00,1905.00,455.00,590.00,355.00,235.00,270.00
5350614.01,3137.00,1.59,1640.00,1205.00,105.00,245.00,60.00,10.00,20.00,1640.00,345.00,535.00,345.00,170.00,250.00
5350614.02,3941.00,3.07,1960.00,1475.00,125.00,285.00,35.00,15.00,35.00,1960.00,475.00,555.00,370.00,230.00,340.00
5350615.00,6430.00,40.14,2875.00,2165.00,120.00,460.00,85.00,20.00,25.00,2875.00,350.00,735.00,795.00,415.00,575.00
5350620.01,9195.00,2.51,4630.00,3720.00,250.00,455.00,135.00,10.00,60.00,4630.00,985.00,965.00,1215.00,610.00,855.00
5350620.05,4590.00,1.04,2230.00,1845.00,130.00,210.00,30.00,0.00,15.00,2235.00,320.00,570.00,600.00,345.00,395.00
5350620.06,6801.00,1.13,3265.00,2680.00,155.00,330.00,40.00,15.00,45.00,3265.00,480.00,705.00,985.00,405.00,690.00
5350620.07,5447.00,0.97,2390.00,1960.00,100.00,265.00,35.00,0.00,30.00,2390.00,325.00,545.00,705.00,305.00,515.00
5350620.08,7926.00,1.38,3805.00,3145.00,185.00,380.00,45.00,20.00,25.00,3810.00,590.00,810.00,1125.00,490.00,800.00
5350620.09,5278.00,0.94,2575.00,2115.00,155.00,255.00,25.00,10.00,15.00,2575.00,465.00,545.00,735.00,355.00,475.00
5350620.1,11955.00,2.50,5430.00,4455.00,250.00,570.00,65.00,20.00,70.00,5435.00,805.00,875.00,1570.00,975.00,1210.00
5350620.11,11685.00,4.55,5420.00,4580.00,270.00,450.00,80.00,0.00,35.00,5420.00,750.00,1115.00,1490.00,840.00,1220.00
5350620.12,17652.00,8.47,7875.00,6565.00,375.00,770.00,95.00,10.00,55.00,7875.00,1050.00,1645.00,2160.00,1295.00,1715.00
5350620.13,2369.00,126.33,1030.00,865.00,50.00,55.00,35.00,0.00,30.00,1025.00,245.00,380.00,170.00,105.00,125.00
5350621.00,5583.00,2.54,2725.00,2285.00,175.00,130.00,95.00,25.00,20.00,2730.00,800.00,610.00,655.00,330.00,330.00
5350622.00,6042.00,2.63,3200.00,2730.00,165.00,100.00,150.00,15.00,30.00,3200.00,1165.00,575.00,765.00,325.00,365.00
5350623.00,3604.00,1.49,1630.00,1285.00,120.00,90.00,115.00,10.00,15.00,1635.00,630.00,290.00,380.00,125.00,210.00
5350624.00,5280.00,1.72,2860.00,2290.00,215.00,135.00,130.00,40.00,50.00,2860.00,985.00,620.00,640.00,285.00,330.00
5350625.00,880.00,15.13,170.00,135.00,0.00,0.00,25.00,10.00,0.00,170.00,65.00,30.00,45.00,10.00,25.00
5350626.00,5841.00,189.88,2660.00,2385.00,145.00,55.00,50.00,0.00,20.00,2665.00,335.00,730.00,680.00,545.00,370.00
5350630.00,3315.00,110.26,1535.00,1330.00,115.00,50.00,30.00,10.00,0.00,1535.00,235.00,425.00,435.00,225.00,205.00
5350631.02,4903.00,2.40,2710.00,2325.00,205.00,95.00,60.00,0.00,20.00,2710.00,530.00,695.00,700.00,440.00,350.00
5350631.03,4827.00,1.65,2615.00,2225.00,165.00,135.00,50.00,15.00,20.00,2615.00,650.00,550.00,635.00,390.00,380.00
5350631.04,5440.00,1.61,2770.00,2400.00,165.00,130.00,60.00,0.00,25.00,2770.00,655.00,540.00,795.00,405.00,380.00
5350632.00,4353.00,2.05,2025.00,1715.00,140.00,70.00,80.00,10.00,20.00,2025.00,590.00,530.00,460.00,230.00,225.00
5350633.00,3379.00,3.67,1825.00,1505.00,115.00,40.00,135.00,10.00,20.00,1825.00,475.00,395.00,465.00,275.00,215.00
5350634.01,4431.00,2.98,2270.00,1985.00,120.00,75.00,55.00,20.00,25.00,2275.00,575.00,480.00,590.00,370.00,265.00
5350634.02,3666.00,1.44,2000.00,1715.00,95.00,50.00,110.00,15.00,25.00,2000.00,645.00,390.00,485.00,235.00,245.00
5350635.00,6066.00,2.90,3080.00,2535.00,245.00,125.00,145.00,15.00,20.00,3080.00,895.00,540.00,765.00,415.00,465.00
5350636.00,3064.00,1.56,1535.00,1330.00,70.00,80.00,30.00,0.00,15.00,1535.00,465.00,280.00,315.00,240.00,235.00
5350637.00,7255.00,128.97,3225.00,2770.00,225.00,135.00,75.00,10.00,10.00,3225.00,705.00,705.00,770.00,565.00,470.00
5350638.00,6012.00,6.43,3050.00,2615.00,165.00,75.00,155.00,10.00,25.00,3050.00,595.00,960.00,510.00,505.00,480.00
5350639.00,4450.00,10.35,2510.00,2100.00,190.00,60.00,120.00,20.00,20.00,2510.00,485.00,635.00,465.00,505.00,415.00
5350800.01,3107.00,1.07,1590.00,1115.00,70.00,310.00,75.00,0.00,20.00,1595.00,295.00,325.00,365.00,310.00,305.00
5350800.02,4534.00,10.51,2190.00,1595.00,155.00,325.00,65.00,15.00,30.00,2185.00,510.00,495.00,445.00,300.00,440.00
5350801.01,3513.00,1.45,1625.00,1200.00,120.00,265.00,15.00,0.00,25.00,1620.00,285.00,400.00,380.00,215.00,340.00
5350801.02,5881.00,3.85,2780.00,2095.00,180.00,420.00,50.00,10.00,40.00,2780.00,445.00,720.00,655.00,395.00,565.00
5350802.01,3829.00,2.18,1840.00,1075.00,140.00,560.00,60.00,0.00,15.00,1840.00,205.00,360.00,445.00,375.00,450.00
5350802.02,5675.00,2.26,2615.00,1725.00,135.00,685.00,25.00,0.00,45.00,2615.00,320.00,590.00,660.00,445.00,600.00
5350803.03,5375.00,2.96,2515.00,1875.00,125.00,380.00,100.00,10.00,25.00,2515.00,395.00,690.00,485.00,335.00,615.00
5350803.04,5923.00,2.79,2925.00,2260.00,180.00,425.00,15.00,10.00,40.00,2925.00,340.00,745.00,640.00,495.00,705.00
5350803.05,6831.00,2.46,3515.00,2660.00,240.00,535.00,45.00,15.00,25.00,3510.00,460.00,935.00,755.00,555.00,805.00
5350803.06,5564.00,1.56,2870.00,2195.00,170.00,440.00,40.00,10.00,25.00,2870.00,280.00,700.00,770.00,435.00,685.00
5350804.01,7247.00,3.06,3595.00,2715.00,175.00,605.00,40.00,25.00,40.00,3600.00,620.00,695.00,855.00,640.00,785.00
5350804.05,6786.00,3.06,3360.00,2600.00,220.00,450.00,45.00,10.00,35.00,3360.00,535.00,880.00,675.00,555.00,720.00
5350804.06,3039.00,0.82,1505.00,1105.00,75.00,250.00,50.00,0.00,25.00,1505.00,235.00,315.00,325.00,295.00,335.00
5350804.07,4148.00,0.91,1695.00,1200.00,130.00,300.00,60.00,0.00,10.00,1700.00,255.00,385.00,440.00,255.00,355.00
5350804.08,3663.00,2.49,1930.00,1540.00,85.00,230.00,40.00,0.00,40.00,1930.00,355.00,450.00,445.00,295.00,385.00
5350804.1,4955.00,1.50,2000.00,1320.00,95.00,440.00,125.00,0.00,25.00,2005.00,360.00,435.00,410.00,310.00,490.00
5350804.11,5537.00,1.69,2720.00,1910.00,170.00,430.00,160.00,0.00,45.00,2720.00,510.00,660.00,555.00,390.00,600.00
5350804.12,6694.00,7.53,3135.00,2315.00,180.00,590.00,25.00,0.00,30.00,3140.00,340.00,625.00,730.00,560.00,880.00
5350804.13,5012.00,1.92,2390.00,1735.00,135.00,415.00,50.00,0.00,50.00,2395.00,255.00,545.00,625.00,415.00,560.00
5350805.04,7226.00,7.00,3485.00,2580.00,130.00,685.00,60.00,20.00,10.00,3485.00,495.00,745.00,600.00,560.00,1085.00
5350805.06,6033.00,1.48,2910.00,2030.00,170.00,550.00,105.00,20.00,30.00,2915.00,435.00,650.00,660.00,450.00,715.00
5350805.09,5667.00,1.12,2920.00,2055.00,180.00,560.00,75.00,10.00,45.00,2920.00,460.00,660.00,575.00,480.00,740.00
5350805.1,6452.00,1.18,3370.00,2525.00,230.00,470.00,60.00,25.00,55.00,3370.00,510.00,800.00,770.00,485.00,815.00
5350805.12,8669.00,12.69,4125.00,2970.00,255.00,780.00,65.00,15.00,45.00,4125.00,505.00,855.00,940.00,735.00,1095.00
5350805.14,8725.00,7.78,4020.00,2965.00,215.00,765.00,35.00,10.00,30.00,4025.00,380.00,825.00,930.00,605.00,1280.00
5350805.15,9412.00,8.33,4305.00,3100.00,330.00,815.00,45.00,0.00,20.00,4305.00,425.00,720.00,960.00,820.00,1385.00
5350805.16,7355.00,2.06,3345.00,2465.00,185.00,640.00,35.00,0.00,20.00,3350.00,365.00,660.00,805.00,495.00,1030.00
5350805.17,5636.00,1.25,2625.00,1875.00,175.00,490.00,25.00,10.00,45.00,2620.00,310.00,495.00,575.00,525.00,715.00
5350805.18,3048.00,0.76,1610.00,1085.00,100.00,345.00,45.00,10.00,20.00,1610.00,290.00,310.00,350.00,230.00,425.00
5350805.19,1853.00,0.30,900.00,700.00,75.00,90.00,15.00,0.00,25.00,895.00,205.00,165.00,245.00,140.00,150.00
5350805.2,4736.00,1.72,2425.00,1680.00,220.00,445.00,35.00,15.00,30.00,2425.00,420.00,470.00,435.00,355.00,740.00
5350805.21,1679.00,2.30,875.00,610.00,60.00,150.00,35.00,10.00,0.00,875.00,170.00,195.00,140.00,115.00,250.00
5350806.00,1559.00,62.46,695.00,560.00,60.00,65.00,10.00,0.00,0.00,700.00,90.00,235.00,155.00,65.00,150.00
5350807.00,2403.00,119.47,1195.00,990.00,35.00,85.00,50.00,10.00,25.00,1195.00,145.00,320.00,300.00,185.00,245.00
5350810.01,3888.00,0.61,1715.00,1240.00,135.00,175.00,105.00,20.00,35.00,1710.00,515.00,435.00,315.00,140.00,315.00
5350810.02,2404.00,0.78,1025.00,810.00,70.00,105.00,35.00,0.00,0.00,1020.00,215.00,290.00,170.00,115.00,235.00
5350810.03,3092.00,1.07,1520.00,1180.00,105.00,175.00,40.00,10.00,0.00,1520.00,315.00,390.00,240.00,230.00,335.00
5350810.04,5479.00,2.54,2530.00,1855.00,165.00,355.00,120.00,15.00,15.00,2530.00,475.00,565.00,500.00,405.00,580.00
5350810.05,3602.00,3.34,1765.00,1385.00,90.00,250.00,25.00,20.00,10.00,1765.00,380.00,390.00,320.00,240.00,435.00
5350811.00,3752.00,3.56,1845.00,1220.00,155.00,280.00,140.00,25.00,20.00,1845.00,520.00,395.00,325.00,230.00,370.00
5350812.00,6159.00,1.55,3230.00,2230.00,245.00,560.00,115.00,25.00,55.00,3235.00,590.00,675.00,585.00,455.00,935.00
5350820.03,3888.00,1.16,1990.00,1490.00,105.00,340.00,30.00,0.00,10.00,1990.00,390.00,465.00,350.00,295.00,490.00
5350820.04,2764.00,0.47,1490.00,1155.00,80.00,230.00,10.00,0.00,10.00,1485.00,190.00,345.00,260.00,275.00,415.00
5350820.05,2229.00,1.01,1065.00,805.00,55.00,185.00,10.00,0.00,10.00,1070.00,155.00,275.00,265.00,145.00,235.00
5350820.06,1927.00,1.63,800.00,610.00,35.00,100.00,45.00,0.00,15.00,805.00,210.00,215.00,135.00,110.00,125.00
5350820.07,4002.00,1.33,2010.00,1495.00,115.00,315.00,50.00,0.00,25.00,2015.00,405.00,470.00,340.00,320.00,475.00
5350830.00,4596.00,186.55,2230.00,1895.00,170.00,100.00,55.00,0.00,10.00,2230.00,340.00,515.00,615.00,280.00,475.00
5350831.01,5750.00,12.10,2900.00,2330.00,240.00,115.00,175.00,30.00,20.00,2900.00,705.00,490.00,625.00,505.00,570.00
5350831.02,6780.00,17.59,3040.00,2515.00,170.00,90.00,220.00,15.00,20.00,3035.00,865.00,490.00,705.00,415.00,565.00
5350832.00,4050.00,204.71,1985.00,1805.00,115.00,50.00,15.00,0.00,0.00,1985.00,215.00,485.00,515.00,360.00,410.00



